item_id,recommend,sentiment_analysis,year,developer
239140,True,2,2015,Techland
346010,True,2,2015,Spiderling Studios
105600,True,2,2015,Re-Logic
4000,True,2,2014,Facepunch Studios
400,True,2,2014,Valve
348960,True,2,2015,Rainbow Games
220200,True,2,2014,Squad
304930,True,2,2014,Smartly Dressed Games
440,True,2,2012,Valve
4000,True,2,2014,Facepunch Studios
17520,True,2,2015,Synergy Team
109400,True,2,2014,
218230,True,2,2023,Daybreak Game Company
4920,True,2,2014,Unknown Worlds Entertainment
287920,True,2,2015,Star Vault AB
323370,True,2,2015,"Bluehole, Inc."
384490,True,2,2023,Harebrained Schemes
413150,True,2,2023,ConcernedApe
48700,True,2,2014,TaleWorlds Entertainment
70000,True,2,2013,800 North and Digital Ranch
244410,True,2,2015,BattleGoat Studios
17480,True,2,2015,EA Los Angeles
319510,True,2,2015,Scott Cawthon
105600,True,2,2014,Re-Logic
105450,True,2,2014,Ensemble Studios
107410,True,2,2015,Bohemia Interactive
225260,True,2,2014,Double Fine Productions
239350,True,2,2015,
4000,True,2,2014,Facepunch Studios
440,True,2,2010,Valve
230410,True,2,2015,Digital Extremes
570,True,2,2014,
263500,True,2,2014,Wyrmbyte
20500,True,2,2015,"Volition,Reactor Zero,THQ Nordic"
249650,True,2,2015,Daedalic Entertainment
440,True,2,2014,Valve
105600,True,2,2013,Re-Logic
730,True,2,2015,Valve
200510,True,2,2014,"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)"
221180,True,2,2014,"Rudolf Kremers &amp; Alex May,Tuna"
35450,True,2,2015,Tripwire Interactive
302830,True,2,2014,Shumkov Dmitriy
242760,True,2,2014,Endnight Games Ltd
40800,True,2,2014,Team Meat
389570,True,2,2023,Freakinware Studios
203160,True,2,2014,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)"
72850,True,2,2014,
440,True,2,2013,Valve
291550,True,2,2023,Blue Mammoth Games
396900,True,2,2023,
286160,True,2,2023,
313120,True,2,2015,Beam Team Games
220200,True,2,2014,Squad
285900,True,2,2015,Boneloaf
1840,True,2,2015,Valve
206190,True,2,2015,Suspicious Developments
268650,True,2,2015,Brilliant Skies Ltd.
304930,True,2,2014,Smartly Dressed Games
223670,True,2,2014,
107100,True,2,2011,Supergiant Games
420,True,2,2011,Valve
224060,True,2,2015,
376560,True,2,2015,Igry.ru
236090,True,2,2014,Humble Hearts LLC
105600,True,2,2015,Re-Logic
17080,True,2,2015,Hi-Rez Studios
218230,True,2,2015,Daybreak Game Company
440,True,2,2015,Valve
730,True,2,2015,Valve
49520,True,2,2015,"Gearbox Software,Aspyr (Mac &amp; Linux)"
6860,True,2,2015,Io-Interactive A/S
730,True,2,2015,Valve
204360,True,2,2015,The Behemoth
570,True,2,2013,
206210,True,2,2014,"Monolith Productions, Inc."
730,True,2,2015,Valve
206420,True,2,2014,Deep Silver Volition
72850,True,2,2023,
620,True,2,2013,Valve
33930,True,2,2013,Bohemia Interactive
412830,True,2,2023,MAGES. Inc.
440,True,2,2014,Valve
364360,True,2,2023,"Creative Assembly,Feral Interactive (Linux),Feral Interactive (Mac)"
246620,True,2,2023,Ndemic Creations
105600,True,2,2013,Re-Logic
4000,True,2,2013,Facepunch Studios
4000,True,2,2013,Facepunch Studios
20920,True,2,2015,CD PROJEKT RED
206420,True,2,2015,Deep Silver Volition
312280,True,2,2015,BlueLine Games
440,True,2,2015,Valve
730,True,2,2014,Valve
200510,True,2,2014,"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)"
322500,True,2,2023,SUPERHOT Team
238460,True,2,2023,The Behemoth
225540,True,2,2023,Avalanche Studios
105600,True,2,2014,Re-Logic
440,True,2,2013,Valve
264200,True,2,2015,Silver Dollar Games
42680,True,2,2015,
354140,True,2,2015,Scott Cawthon
218230,True,2,2013,Daybreak Game Company
550,True,2,2014,Valve
208090,True,2,2014,Edge of Reality
291210,True,2,2015,
730,True,2,2015,Valve
252950,True,2,2015,"Psyonix, Inc."
202970,True,2,2013,Treyarch
204450,True,2,2015,Techland
730,True,2,2014,Valve
218620,True,2,2015,
218230,True,2,2015,Daybreak Game Company
218620,True,2,2013,
239030,True,2,2015,3909
41700,True,2,2015,GSC Game World
440,True,2,2013,Valve
200510,True,2,2015,"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)"
325610,True,2,2015,Creative Assembly
39120,True,2,2015,Trion Worlds
72850,True,2,2015,
570,True,2,2014,
261030,True,2,2014,Telltale Games
385730,True,2,2023,"Visual Concepts,Yuke's"
8930,True,2,2015,"Firaxis Games,Aspyr (Mac, Linux)"
301640,True,2,2015,Rebellion
223850,True,2,2015,Futuremark
223710,True,2,2015,Team Psykskallar
236390,True,2,2014,
50130,True,2,2015,"2K Czech,Feral Interactive (Mac)"
227940,True,2,2014,Reto-Moto
35420,True,2,2013,Defence Alliance Team
221100,True,2,2014,Bohemia Interactive
353690,True,2,2015,
208090,True,2,2014,Edge of Reality
24240,True,2,2014,OVERKILL Software
224260,True,2,2013,No More Room in Hell Team
4000,True,2,2015,Facepunch Studios
219740,True,2,2013,
228180,True,2,2014,Mirillis
209160,True,2,2014,Infinity Ward
730,True,2,2014,Valve
255480,True,2,2014,
11610,True,2,2013,Eyedentity Games Inc.
4000,True,2,2023,Facepunch Studios
323370,True,2,2023,"Bluehole, Inc."
22380,True,2,2015,Obsidian Entertainment
440,True,2,2015,Valve
374570,True,2,2015,
238960,True,2,2023,
440,True,2,2014,Valve
221100,True,2,2015,Bohemia Interactive
377160,True,2,2015,Bethesda Game Studios
730,True,2,2015,Valve
202970,True,2,2014,Treyarch
730,True,2,2014,Valve
231430,True,2,2014,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
383080,True,2,2023,
105600,True,2,2015,Re-Logic
304930,True,2,2015,Smartly Dressed Games
440,True,2,2014,Valve
211820,True,2,2023,Chucklefish
330830,True,2,2014,Telltale Games
330840,True,2,2014,Telltale Games
282070,True,2,2014,11 bit studios
230230,True,2,2014,Larian Studios
20900,True,2,2013,CD PROJEKT RED
212680,True,2,2023,Subset Games
311210,True,2,2015,Treyarch
242760,True,2,2023,Endnight Games Ltd
221100,True,2,2014,Bohemia Interactive
221100,True,2,2013,Bohemia Interactive
291480,True,2,2014,Crytek
230410,True,2,2014,Digital Extremes
105600,True,2,2015,Re-Logic
313160,True,2,2023,Giants Software
416690,True,2,2015,
33930,True,2,2023,Bohemia Interactive
371190,True,2,2023,Muzzy Lane Software
224540,True,2,2013,Jagex Limited
263020,True,2,2014,Breakfall
207140,True,2,2014,DoubleDutch Games
67370,True,2,2014,Digital Extremes
250600,True,2,2014,Krillbite Studio
205100,True,2,2013,Arkane Studios
251570,True,2,2023,
264710,True,2,2015,
250900,True,2,2015,"Nicalis, Inc."
251990,True,2,2014,Hanako Games
230410,True,2,2014,Digital Extremes
224260,True,2,2015,No More Room in Hell Team
304930,True,2,2015,Smartly Dressed Games
346120,True,2,2015,Spasman Games
212800,True,2,2014,Vlambeer
241640,True,2,2014,
241930,True,2,2023,"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)"
8930,True,2,2014,"Firaxis Games,Aspyr (Mac, Linux)"
4700,True,2,2015,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)"
10500,True,2,2014,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)"
22370,True,2,2014,Bethesda Game Studios
570,True,2,2013,
570,True,2,2015,
351555,True,2,2015,NetherRealm Studios
250400,True,2,2015,Eko Software
332350,True,2,2015,Bohemia Interactive
72850,True,2,2014,
570,True,2,2015,
10180,True,2,2014,"Infinity Ward,Aspyr (Mac)"
244850,True,2,2015,
228380,True,2,2014,Bugbear
203160,True,2,2015,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)"
242920,True,2,2015,Shining Rock Software LLC
57690,True,2,2015,Haemimont Games
249130,True,2,2014,Traveller's Tales
440,True,2,2014,Valve
204300,True,2,2013,Ronimo Games
227680,True,2,2014,
48705,True,2,2023,"TaleWorlds Entertainment,Flying Squirrel Entertainment"
440,True,2,2012,Valve
4000,True,2,2015,Facepunch Studios
304930,True,2,2023,Smartly Dressed Games
320350,True,2,2015,Capcom
208090,True,2,2023,Edge of Reality
105600,True,2,2015,Re-Logic
4000,True,2,2013,Facepunch Studios
263060,True,2,2015,GhostShark
8980,True,2,2014,Gearbox Software
233250,True,2,2014,
48700,True,2,2015,TaleWorlds Entertainment
236390,True,2,2013,
322170,True,2,2023,RobTop Games
24720,True,2,2015,EA - Maxis
216150,True,2,2014,Nexon
105600,True,2,2012,Re-Logic
325610,True,2,2015,Creative Assembly
239140,True,2,2015,Techland
224500,True,2,2013,Robotronic Games
280790,True,2,2014,
550,True,2,2013,Valve
105600,True,2,2014,Re-Logic
211420,True,2,2015,FromSoftware
273350,True,2,2015,Turtle Rock Studios
265300,True,2,2023,"CI Games,Deck 13"
730,True,2,2014,Valve
200210,True,2,2015,Wild Shadow Studios
218620,True,2,2014,
252490,True,2,2014,Facepunch Studios
730,True,2,2014,Valve
440,True,2,2013,Valve
57690,True,2,2014,Haemimont Games
55140,True,2,2013,"Double Helix Games,Rainbow Studios,THQ Nordic"
22380,True,2,2013,Obsidian Entertainment
4560,True,2,2012,Relic Entertainment
730,True,2,2015,Valve
268750,True,2,2015,SmashGames
212680,True,2,2015,Subset Games
234330,True,2,2014,Demiurge Studios
105600,True,2,2013,Re-Logic
236430,True,2,2014,"FromSoftware, Inc"
374320,True,2,2023,"FromSoftware, Inc."
4000,True,2,2014,Facepunch Studios
244850,True,2,2013,
440,True,2,2014,Valve
250500,True,2,2015,sparsevector
287390,True,2,2015,4A Games
304930,True,2,2015,Smartly Dressed Games
6060,True,2,2013,Pandemic Studios
468240,True,2,2023,
397610,True,2,2023,
204180,True,2,2015,Eden Industries
232090,True,2,2015,Tripwire Interactive
373770,True,2,2023,△○□× (Miwashiba)
221640,True,2,2015,Terry Cavanagh
270550,True,2,2014,Awesome Games Studio
104900,True,2,2014,"Trek Industries, Inc"
204300,True,2,2014,Ronimo Games
730,True,2,2014,Valve
113020,True,2,2014,Pocketwatch Games
4000,True,2,2012,Facepunch Studios
496920,True,2,2023,
319630,True,2,2023,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
278360,True,2,2023,Gone North Games
264710,True,2,2015,
730,True,2,2023,Valve
43110,True,2,2012,
222880,True,2,2023,New World Interactive
243870,True,2,2014,
49520,True,2,2014,"Gearbox Software,Aspyr (Mac &amp; Linux)"
730,True,2,2014,Valve
218230,True,2,2013,Daybreak Game Company
304930,True,2,2015,Smartly Dressed Games
99900,True,2,2013,Grey Havens
49470,True,2,2014,Stainless Games Ltd
251570,True,2,2014,
730,True,2,2013,Valve
230410,True,2,2013,Digital Extremes
440,True,2,2014,Valve
72850,True,2,2023,
42680,True,2,2023,
550,True,2,2014,Valve
379720,True,2,2023,id Software
218620,True,2,2015,
266010,True,2,2015,Thomas Bowker
49520,True,2,2014,"Gearbox Software,Aspyr (Mac &amp; Linux)"
251060,True,2,2015,Eugen Systems
261030,True,2,2014,Telltale Games
265630,True,2,2014,Fistful of Frags Team
301520,True,2,2014,Freejam
570,True,2,2014,
227700,True,2,2015,
244850,True,2,2014,
570,True,2,2014,
7670,True,2,2014,"2K Boston,2K Australia"
730,True,2,2014,Valve
72840,True,2,2015,Obsidian Entertainment
8930,True,2,2014,"Firaxis Games,Aspyr (Mac, Linux)"
4560,True,2,2015,Relic Entertainment
730,True,2,2014,Valve
317400,True,2,2015,Prism Game Studios Ltd.
620,True,2,2014,Valve
21690,True,2,2015,Capcom
304240,True,2,2015,"CAPCOM Co., Ltd."
70,True,2,2014,Valve
38410,True,2,2014,Black Isle Studios
274190,True,2,2014,Free Lives
346110,True,2,2015,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
70000,True,2,2013,800 North and Digital Ranch
321360,True,2,2014,"Circle Five Studios,Pub Games"
304930,True,2,2023,Smartly Dressed Games
730,True,2,2023,Valve
239800,True,2,2014,Ian Campbell
333930,True,2,2015,Splash Damage
278080,True,2,2014,"KOEI TECMO GAMES CO., LTD."
250600,True,2,2014,Krillbite Studio
218620,True,2,2015,
230410,True,2,2015,Digital Extremes
200210,True,2,2023,Wild Shadow Studios
319630,True,2,2015,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
450660,True,2,2023,OVERKILL - a Starbreeze Studio.
730,True,2,2015,Valve
302380,True,2,2014,Suspicious Developments
210770,True,2,2014,Coffee Stain Studios
8870,True,2,2014,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)"
409160,True,2,2015,Crows Crows Crows
204300,True,2,2015,Ronimo Games
274190,True,2,2015,Free Lives
219150,True,2,2015,Dennaton Games
730,True,2,2015,Valve
730,True,2,2014,Valve
224260,True,2,2013,No More Room in Hell Team
208580,True,2,2013,"Obsidian Entertainment,Aspyr (Mac, Linux, &amp; Windows Update)"
32370,True,2,2012,"BioWare,Aspyr (Mac)"
301520,True,2,2015,Freejam
201790,True,2,2023,Robot Entertainment
247000,True,2,2015,Nomad Games
238320,True,2,2014,Red Barrels
351290,True,2,2015,TB Games
360740,True,2,2023,Moppin
214490,True,2,2014,"Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)"
221100,True,2,2015,Bohemia Interactive
346010,True,2,2015,Spiderling Studios
422970,True,2,2023,Sorath
496920,True,2,2023,
261640,True,2,2023,"2K Australia,Gearbox Software,Aspyr (Mac and Linux)"
244850,True,2,2014,
319630,True,2,2015,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
206190,True,2,2015,Suspicious Developments
266510,True,2,2015,Defiant Development
102500,True,2,2015,"Big Huge Games,38 Studios"
230410,True,2,2013,Digital Extremes
72850,True,2,2013,
321980,True,2,2014,Mountain Sheep
342300,True,2,2015,Still Running
208090,True,2,2014,Edge of Reality
242760,True,2,2014,Endnight Games Ltd
242920,True,2,2014,Shining Rock Software LLC
225600,True,2,2023,Puny Human
24240,True,2,2014,OVERKILL Software
222940,True,2,2023,SNK CORPORATION
35720,True,2,2013,Frozenbyte
206440,True,2,2014,Freebird Games
203160,True,2,2015,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)"
236110,True,2,2015,Trendy Entertainment
346110,True,2,2023,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
550,True,2,2014,Valve
252950,True,2,2023,"Psyonix, Inc."
4000,True,2,2015,Facepunch Studios
209160,True,2,2015,Infinity Ward
35140,True,2,2013,"Rocksteady Studios,Feral Interactive (Mac)"
363970,True,2,2023,Playsaurus
236850,True,2,2014,Paradox Development Studio
8930,True,2,2014,"Firaxis Games,Aspyr (Mac, Linux)"
291550,True,2,2023,Blue Mammoth Games
244850,True,2,2014,
630,True,2,2014,Valve
730,True,2,2015,Valve
570,True,2,2015,
48700,True,2,2015,TaleWorlds Entertainment
550,True,2,2013,Valve
440,True,2,2013,Valve
65800,True,2,2013,Trendy Entertainment
4000,True,2,2023,Facepunch Studios
243870,True,2,2014,
252950,True,2,2023,"Psyonix, Inc."
218620,True,2,2015,
390670,True,2,2023,ICE Entertainment
365810,True,2,2023,ACE MADDOX
271590,True,2,2023,Rockstar North
236390,True,2,2014,
232090,True,2,2015,Tripwire Interactive
730,True,2,2014,Valve
207250,True,2,2012,3 Sprockets
38240,True,2,2012,
200210,True,2,2013,Wild Shadow Studios
48700,True,2,2015,TaleWorlds Entertainment
8930,True,2,2014,"Firaxis Games,Aspyr (Mac, Linux)"
238430,True,2,2014,"Monochrome, Inc"
252490,True,2,2014,Facepunch Studios
730,True,2,2015,Valve
440,True,2,2015,Valve
24200,True,2,2014,Daybreak Game Company
570,True,2,2015,
322170,True,2,2023,RobTop Games
325610,True,2,2023,Creative Assembly
22340,True,2,2023,Headfirst Productions
231430,True,2,2023,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
20510,True,2,2023,GSC Game World
227940,True,2,2014,Reto-Moto
215530,True,2,2014,NeocoreGames
205100,True,2,2013,Arkane Studios
238320,True,2,2014,Red Barrels
236430,True,2,2014,"FromSoftware, Inc"
346110,True,2,2015,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
281050,True,2,2014,Tomoaki Sugeno
4000,True,2,2014,Facepunch Studios
33930,True,2,2014,Bohemia Interactive
227940,True,2,2023,Reto-Moto
22370,True,2,2013,Bethesda Game Studios
220780,True,2,2014,Bithell Games
570,True,2,2023,
8930,True,2,2015,"Firaxis Games,Aspyr (Mac, Linux)"
333930,True,2,2023,Splash Damage
239660,True,2,2023,Dragonfly
4000,True,2,2014,Facepunch Studios
730,True,2,2014,Valve
301520,True,2,2014,Freejam
730,True,2,2015,Valve
35450,True,2,2015,Tripwire Interactive
235460,True,2,2014,PlatinumGames
238460,True,2,2014,The Behemoth
211420,True,2,2014,FromSoftware
236390,True,2,2014,
250900,True,2,2023,"Nicalis, Inc."
435030,True,2,2023,FIVE-BN GAMES
304930,True,2,2023,Smartly Dressed Games
730,True,2,2023,Valve
730,True,2,2015,Valve
730,True,2,2015,Valve
222880,True,2,2014,New World Interactive
218230,True,2,2013,Daybreak Game Company
205100,True,2,2014,Arkane Studios
550,True,2,2013,Valve
235540,True,2,2023,Fatshark
218620,True,2,2023,
433340,True,2,2023,Monomi Park
24240,True,2,2015,OVERKILL Software
1250,True,2,2015,Tripwire Interactive
269210,True,2,2023,"Elias Viglione,Jussi Kukkonen"
245550,True,2,2015,
363970,True,2,2015,Playsaurus
400,True,2,2012,Valve
1250,True,2,2014,Tripwire Interactive
212680,True,2,2014,Subset Games
200510,True,2,2014,"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)"
441050,True,2,2023,Alien Pixel Studios
48700,True,2,2014,TaleWorlds Entertainment
730,True,2,2015,Valve
730,True,2,2023,Valve
550,True,2,2023,Valve
4000,True,2,2015,Facepunch Studios
346110,True,2,2023,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
105600,True,2,2014,Re-Logic
550,True,2,2013,Valve
8870,True,2,2013,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)"
219890,True,2,2013,Alexander Bruce
296470,True,2,2015,Stegersaurus Software Inc.
243870,True,2,2014,
222880,True,2,2014,New World Interactive
107410,True,2,2015,Bohemia Interactive
244930,True,2,2023,Poppermost Productions
221100,True,2,2014,Bohemia Interactive
730,True,2,2013,Valve
105600,True,2,2023,Re-Logic
228380,True,2,2014,Bugbear
262410,True,2,2014,Noble Empire Corp.
1840,True,2,2023,Valve
220,True,2,2023,Valve
730,True,2,2015,Valve
301520,True,2,2014,Freejam
235360,True,2,2013,Nival
91700,True,2,2012,Streum On Studio
226980,True,2,2014,
295110,True,2,2015,
264200,True,2,2015,Silver Dollar Games
222880,True,2,2014,New World Interactive
282660,True,2,2015,EasyAntiCheat Ltd
262830,True,2,2023,10tons Ltd
250420,True,2,2013,Archive Entertainment
220700,True,2,2023,KADOKAWA
570,True,2,2014,
350080,True,2,2023,MachineGames
391460,True,2,2015,WARTEAM
730,True,2,2015,Valve
730,True,2,2013,Valve
440,True,2,2014,Valve
218620,True,2,2014,
265930,True,2,2014,Coffee Stain Studios
550,True,2,2013,Valve
730,True,2,2014,Valve
4000,True,2,2013,Facepunch Studios
218620,True,2,2014,
346110,True,2,2015,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
4000,True,2,2023,Facepunch Studios
418070,True,2,2015,"Space Cat Studios,SnowFlame,Back To Basics Gaming"
206210,True,2,2014,"Monolith Productions, Inc."
304930,True,2,2023,Smartly Dressed Games
219740,True,2,2015,
105600,True,2,2014,Re-Logic
359550,True,2,2023,Ubisoft Montreal
730,True,2,2015,Valve
304930,True,2,2014,Smartly Dressed Games
440,True,2,2013,Valve
440,True,2,2014,Valve
107410,True,2,2015,Bohemia Interactive
4000,True,2,2014,Facepunch Studios
270370,True,2,2015,Vortal Storm
275700,True,2,2015,Bohemia Interactive
8190,True,2,2014,Avalanche Studios
219150,True,2,2014,Dennaton Games
550,True,2,2013,Valve
218620,True,2,2013,
4000,True,2,2012,Facepunch Studios
244850,True,2,2014,
440,True,2,2015,Valve
6060,True,2,2014,Pandemic Studios
4000,True,2,2013,Facepunch Studios
13250,True,2,2015,"Epic Games, Inc."
1250,True,2,2013,Tripwire Interactive
290080,True,2,2014,Bitbox Ltd.
4560,True,2,2014,Relic Entertainment
730,True,2,2014,Valve
440,True,2,2015,Valve
236390,True,2,2023,
270880,True,2,2023,SCS Software
271590,True,2,2023,Rockstar North
204360,True,2,2015,The Behemoth
440,True,2,2013,Valve
107410,True,2,2014,Bohemia Interactive
209160,True,2,2013,Infinity Ward
362890,True,2,2015,Crowbar Collective
384190,True,2,2023,Giant Squid
305620,True,2,2023,Hinterland Studio Inc.
264710,True,2,2023,
413150,True,2,2023,ConcernedApe
211420,True,2,2014,FromSoftware
359550,True,2,2023,Ubisoft Montreal
388520,True,2,2015,
252490,True,2,2015,Facepunch Studios
